stage_id,student_id,entreprise_id,type_stage,filiere_id,semestre_id,date_debut,date_fin,encadrant_nom,grade,status
STG00702,STU00810,ENT0018,PP,4.0,3,2024-01-14,2023-02-14,Ali El Amrani,11.54,TERMINE
STG00703,STU00811,ENT0011,PP,4.0,3,2024-01-14,2023-02-14,Karim Benali,12.21,EN_COURS
STG00704,STU00813,ENT0007,PP,4.0,3,2024-01-14,2023-02-14,Amina Tazi,11.56,EN_COURS
STG00705,STU00814,ENT0018,PP,4.0,3,2024-01-14,2023-02-14,Mohamed Fassi,15.68,TERMINE
STG00706,STU00815,ENT0018,PP,4.0,3,2024-01-14,2023-02-14,Ahmed Benjelloun,12.84,TERMINE
STG00707,STU00816,ENT0001,PP,4.0,3,2024-01-14,2023-02-14,Hassan Fassi,12.06,TERMINE
STG00708,STU00817,ENT0018,PP,4.0,3,2024-01-14,2023-02-14,Yasmine Chakir,16.79,EN_COURS
STG00709,STU00820,ENT0009,PP,4.0,3,2024-01-14,2023-02-14,Aisha Chakir,17.69,TERMINE
STG00710,STU00821,ENT0016,PP,4.0,3,2024-01-14,2023-02-14,Khadija Alami,11.74,TERMINE
STG00711,STU00822,ENT0011,PP,4.0,3,2024-01-14,2023-02-14,Yasmine Sabri,11.54,TERMINE
STG00712,STU00823,ENT0003,PP,4.0,3,2024-01-14,2023-02-14,Nour Naciri,17.99,TERMINE
STG00713,STU00824,ENT0006,PP,4.0,3,2024-01-14,2023-02-14,Ali Benali,15.86,EN_COURS
STG00714,STU00825,ENT0009,PP,4.0,3,2024-01-14,2023-02-14,Mohamed Benjelloun,11.82,TERMINE
STG00715,STU00827,ENT0009,PP,4.0,3,2024-01-14,2023-02-14,Mohamed Berrada,15.41,TERMINE
STG00716,STU00828,ENT0005,PP,4.0,3,2024-01-14,2023-02-14,Khadija Fassi,15.2,TERMINE
STG00717,STU00829,ENT0018,PP,4.0,3,2024-01-14,2023-02-14,Salma Benali,11.63,TERMINE
STG00718,STU00830,ENT0017,PP,4.0,3,2024-01-14,2023-02-14,Mohamed Benali,16.68,TERMINE
STG00719,STU00831,ENT0001,PP,4.0,3,2024-01-14,2023-02-14,Youssef Alami,13.4,TERMINE
STG00720,STU00832,ENT0007,PP,4.0,3,2024-01-14,2023-02-14,Khadija Fassi,17.71,TERMINE
STG00721,STU00834,ENT0011,PP,4.0,3,2024-01-14,2023-02-14,Ali Idrissi,16.4,TERMINE
STG00722,STU00835,ENT0017,PP,4.0,3,2024-01-14,2023-02-14,Karim Rami,12.74,TERMINE
STG00723,STU00836,ENT0013,PP,4.0,3,2024-01-14,2023-02-14,Fatima Naciri,12.97,EN_COURS
STG00724,STU00837,ENT0006,PP,4.0,3,2024-01-14,2023-02-14,Khadija El Amrani,12.23,TERMINE
STG00725,STU00838,ENT0003,PP,4.0,3,2024-01-14,2023-02-14,Aisha Benjelloun,15.91,EN_COURS
STG00726,STU00839,ENT0016,PP,4.0,3,2024-01-14,2023-02-14,Amina Tazi,11.25,TERMINE
STG00727,STU00840,ENT0003,PP,4.0,3,2024-01-14,2023-02-14,Karim El Amrani,15.77,TERMINE
STG00728,STU00841,ENT0010,PP,5.0,3,2024-01-14,2023-02-14,Amina Berrada,17.21,EN_COURS
STG00729,STU00842,ENT0010,PP,5.0,3,2024-01-14,2023-02-14,Nour Tazi,16.55,TERMINE
STG00730,STU00843,ENT0015,PP,5.0,3,2024-01-14,2023-02-14,Mehdi Benjelloun,13.39,TERMINE
STG00731,STU00844,ENT0011,PP,5.0,3,2024-01-14,2023-02-14,Mehdi El Amrani,15.42,EN_COURS
STG00732,STU00848,ENT0014,PP,5.0,3,2024-01-14,2023-02-14,Mohamed Benali,17.27,TERMINE
STG00733,STU00849,ENT0012,PP,5.0,3,2024-01-14,2023-02-14,Omar Berrada,17.28,TERMINE
STG00734,STU00850,ENT0017,PP,5.0,3,2024-01-14,2023-02-14,Karim Mansouri,11.59,TERMINE
STG00735,STU00851,ENT0004,PP,5.0,3,2024-01-14,2023-02-14,Ahmed Mansouri,16.75,EN_COURS
STG00736,STU00852,ENT0014,PP,5.0,3,2024-01-14,2023-02-14,Youssef Tazi,11.29,TERMINE
STG00737,STU00853,ENT0020,PP,5.0,3,2024-01-14,2023-02-14,Mehdi Tazi,13.63,TERMINE
STG00738,STU00854,ENT0013,PP,5.0,3,2024-01-14,2023-02-14,Fatima El Amrani,15.94,EN_COURS
STG00739,STU00856,ENT0017,PP,5.0,3,2024-01-14,2023-02-14,Ahmed Tazi,11.54,TERMINE
STG00740,STU00857,ENT0009,PP,5.0,3,2024-01-14,2023-02-14,Amina Berrada,12.82,TERMINE
STG00741,STU00859,ENT0004,PP,5.0,3,2024-01-14,2023-02-14,Hassan Tazi,15.84,TERMINE
STG00742,STU00860,ENT0001,PP,5.0,3,2024-01-14,2023-02-14,Salma Alami,17.36,TERMINE
STG00743,STU00861,ENT0009,PP,5.0,3,2024-01-14,2023-02-14,Fatima Tazi,16.3,TERMINE
STG00744,STU00862,ENT0016,PP,5.0,3,2024-01-14,2023-02-14,Hassan Berrada,16.85,TERMINE
STG00745,STU00863,ENT0001,PP,5.0,3,2024-01-14,2023-02-14,Aisha El Amrani,16.81,TERMINE
STG00746,STU00864,ENT0003,PP,5.0,3,2024-01-14,2023-02-14,Yasmine Berrada,11.04,TERMINE
STG00747,STU00865,ENT0003,PP,5.0,3,2024-01-14,2023-02-14,Amina Rami,12.23,TERMINE
STG00748,STU00866,ENT0004,PP,5.0,3,2024-01-14,2023-02-14,Yasmine Tazi,15.5,TERMINE
STG00749,STU00867,ENT0012,PP,5.0,3,2024-01-14,2023-02-14,Omar El Amrani,17.11,TERMINE
STG00750,STU00868,ENT0005,PP,5.0,3,2024-01-14,2023-02-14,Mehdi Alami,15.34,TERMINE
STG00751,STU00869,ENT0018,PP,5.0,3,2024-01-14,2023-02-14,Hassan Naciri,11.35,EN_COURS
STG00752,STU00870,ENT0016,PP,5.0,3,2024-01-14,2023-02-14,Youssef Mansouri,15.81,TERMINE
STG00753,STU00871,ENT0014,PP,5.0,3,2024-01-14,2023-02-14,Nour El Amrani,16.35,EN_COURS
STG00754,STU00872,ENT0010,PP,5.0,3,2024-01-14,2023-02-14,Ahmed Sabri,14.08,EN_COURS
STG00755,STU00873,ENT0009,PP,5.0,3,2024-01-14,2023-02-14,Nour Alami,12.6,EN_COURS
STG00756,STU00874,ENT0006,PP,5.0,3,2024-01-14,2023-02-14,Aisha Idrissi,15.76,EN_COURS
STG00757,STU00875,ENT0004,PP,5.0,3,2024-01-14,2023-02-14,Mehdi Berrada,14.34,TERMINE
STG00758,STU00876,ENT0002,PP,5.0,3,2024-01-14,2023-02-14,Salma Benali,11.47,TERMINE
STG00759,STU00877,ENT0001,PP,5.0,3,2024-01-14,2023-02-14,Mehdi Mansouri,15.49,TERMINE
STG00760,STU00878,ENT0002,PP,5.0,3,2024-01-14,2023-02-14,Omar Benjelloun,15.83,EN_COURS
STG00761,STU00879,ENT0005,PP,5.0,3,2024-01-14,2023-02-14,Karim Benjelloun,11.14,TERMINE
STG00762,STU00880,ENT0009,PP,5.0,3,2024-01-14,2023-02-14,Karim Fassi,11.16,TERMINE
STG00763,STU00881,ENT0019,PP,5.0,3,2024-01-14,2023-02-14,Omar Idrissi,13.56,EN_COURS
STG00764,STU00882,ENT0011,PP,5.0,3,2024-01-14,2023-02-14,Salma Sabri,14.53,TERMINE
STG00765,STU00883,ENT0016,PP,5.0,3,2024-01-14,2023-02-14,Mohamed El Amrani,16.65,TERMINE
STG00766,STU00884,ENT0001,PP,5.0,3,2024-01-14,2023-02-14,Mohamed El Amrani,17.94,TERMINE
STG00767,STU00885,ENT0020,PP,5.0,3,2024-01-14,2023-02-14,Ahmed Benali,13.08,TERMINE
STG00768,STU00886,ENT0011,PP,5.0,3,2024-01-14,2023-02-14,Mohamed Benali,17.38,TERMINE
STG00769,STU00887,ENT0015,PP,5.0,3,2024-01-14,2023-02-14,Amina Benjelloun,13.21,EN_COURS
STG00770,STU00888,ENT0016,PP,5.0,3,2024-01-14,2023-02-14,Hassan Idrissi,16.77,EN_COURS
STG00771,STU00889,ENT0001,PP,5.0,3,2024-01-14,2023-02-14,Fatima Naciri,14.76,EN_COURS
STG00772,STU00890,ENT0014,PP,5.0,3,2024-01-14,2023-02-14,Fatima Rami,14.11,EN_COURS
STG00773,STU00891,ENT0020,PP,5.0,3,2024-01-14,2023-02-14,Yasmine Berrada,13.03,TERMINE
STG00774,STU00892,ENT0014,PP,5.0,3,2024-01-14,2023-02-14,Salma Mansouri,16.62,EN_COURS
STG00775,STU00893,ENT0018,PP,5.0,3,2024-01-14,2023-02-14,Mehdi Benali,16.78,EN_COURS
STG00776,STU00894,ENT0017,PP,5.0,3,2024-01-14,2023-02-14,Mehdi Chakir,11.8,TERMINE
STG00777,STU00896,ENT0013,PP,5.0,3,2024-01-14,2023-02-14,Hassan Benali,17.77,TERMINE
STG00778,STU00897,ENT0016,PP,5.0,3,2024-01-14,2023-02-14,Karim Benjelloun,15.78,EN_COURS
STG00779,STU00898,ENT0008,PP,5.0,3,2024-01-14,2023-02-14,Yasmine Mansouri,11.66,TERMINE
STG00780,STU00899,ENT0016,PP,5.0,3,2024-01-14,2023-02-14,Yasmine Fassi,11.9,TERMINE
STG00781,STU00900,ENT0020,PP,5.0,3,2024-01-14,2023-02-14,Salma Mansouri,11.79,TERMINE
STG00782,STU00901,ENT0002,PP,6.0,3,2024-01-14,2023-02-14,Amina Chakir,13.92,TERMINE
STG00783,STU00902,ENT0007,PP,6.0,3,2024-01-14,2023-02-14,Mehdi Benali,16.83,TERMINE
STG00784,STU00903,ENT0016,PP,6.0,3,2024-01-14,2023-02-14,Ahmed Fassi,14.05,TERMINE
STG00785,STU00904,ENT0008,PP,6.0,3,2024-01-14,2023-02-14,Aisha Chakir,15.13,TERMINE
STG00786,STU00905,ENT0015,PP,6.0,3,2024-01-14,2023-02-14,Amina Benjelloun,12.53,TERMINE
STG00787,STU00907,ENT0011,PP,6.0,3,2024-01-14,2023-02-14,Salma Benjelloun,16.89,EN_COURS
STG00788,STU00908,ENT0013,PP,6.0,3,2024-01-14,2023-02-14,Nour Naciri,11.99,TERMINE
STG00789,STU00909,ENT0018,PP,6.0,3,2024-01-14,2023-02-14,Fatima Idrissi,13.5,EN_COURS
STG00790,STU00911,ENT0008,PP,6.0,3,2024-01-14,2023-02-14,Aisha Rami,12.72,EN_COURS
STG00791,STU00912,ENT0019,PP,6.0,3,2024-01-14,2023-02-14,Fatima Benjelloun,16.22,TERMINE
STG00792,STU00913,ENT0007,PP,6.0,3,2024-01-14,2023-02-14,Yasmine Benali,11.24,EN_COURS
STG00793,STU00914,ENT0002,PP,6.0,3,2024-01-14,2023-02-14,Karim Sabri,13.67,TERMINE
STG00794,STU00915,ENT0017,PP,6.0,3,2024-01-14,2023-02-14,Hassan Benali,13.26,EN_COURS
STG00795,STU00916,ENT0018,PP,6.0,3,2024-01-14,2023-02-14,Karim Rami,11.77,EN_COURS
STG00796,STU00918,ENT0013,PP,6.0,3,2024-01-14,2023-02-14,Ahmed Idrissi,14.57,EN_COURS
STG00797,STU00919,ENT0012,PP,6.0,3,2024-01-14,2023-02-14,Yasmine Naciri,13.49,EN_COURS
STG00798,STU00920,ENT0017,PP,6.0,3,2024-01-14,2023-02-14,Omar Idrissi,12.21,TERMINE
STG00799,STU00921,ENT0010,PP,6.0,3,2024-01-14,2023-02-14,Omar Berrada,14.46,TERMINE
STG00800,STU00922,ENT0015,PP,6.0,3,2024-01-14,2023-02-14,Youssef Mansouri,13.75,EN_COURS
STG00801,STU00924,ENT0001,PP,6.0,3,2024-01-14,2023-02-14,Mehdi Benjelloun,14.45,TERMINE
STG00802,STU00925,ENT0018,PP,6.0,3,2024-01-14,2023-02-14,Khadija Alami,16.39,EN_COURS
STG00803,STU00927,ENT0017,PP,6.0,3,2024-01-14,2023-02-14,Yasmine Benali,15.52,TERMINE
STG00804,STU00928,ENT0008,PP,6.0,3,2024-01-14,2023-02-14,Aisha Naciri,17.96,TERMINE
STG00805,STU00929,ENT0020,PP,6.0,3,2024-01-14,2023-02-14,Mehdi Alami,11.55,TERMINE
STG00806,STU00930,ENT0003,PP,6.0,3,2024-01-14,2023-02-14,Aisha Sabri,16.39,TERMINE
STG00807,STU00931,ENT0017,PP,6.0,3,2024-01-14,2023-02-14,Yasmine El Amrani,11.35,TERMINE
STG00808,STU00932,ENT0006,PP,6.0,3,2024-01-14,2023-02-14,Mohamed Chakir,17.63,TERMINE
STG00809,STU00933,ENT0001,PP,6.0,3,2024-01-14,2023-02-14,Ali Mansouri,11.81,TERMINE
STG00810,STU00934,ENT0014,PP,6.0,3,2024-01-14,2023-02-14,Ahmed Berrada,11.24,TERMINE
STG00811,STU00935,ENT0017,PP,6.0,3,2024-01-14,2023-02-14,Mehdi Berrada,14.29,TERMINE
STG00812,STU00936,ENT0019,PP,6.0,3,2024-01-14,2023-02-14,Fatima Rami,12.58,EN_COURS
STG00813,STU00937,ENT0005,PP,6.0,3,2024-01-14,2023-02-14,Khadija Benjelloun,17.22,EN_COURS
STG00814,STU00938,ENT0003,PP,6.0,3,2024-01-14,2023-02-14,Ahmed Benali,11.71,TERMINE
STG00815,STU00939,ENT0018,PP,6.0,3,2024-01-14,2023-02-14,Fatima Benjelloun,16.41,EN_COURS
STG00816,STU00940,ENT0019,PP,6.0,3,2024-01-14,2023-02-14,Ali Benali,17.59,TERMINE
STG00817,STU00941,ENT0010,PP,6.0,3,2024-01-14,2023-02-14,Khadija Fassi,12.11,EN_COURS
STG00818,STU00942,ENT0006,PP,6.0,3,2024-01-14,2023-02-14,Salma Fassi,11.99,TERMINE
STG00819,STU00944,ENT0001,PP,6.0,3,2024-01-14,2023-02-14,Youssef Benjelloun,14.9,TERMINE
STG00820,STU00945,ENT0010,PP,6.0,3,2024-01-14,2023-02-14,Karim Fassi,16.03,EN_COURS
STG00821,STU00947,ENT0016,PP,6.0,3,2024-01-14,2023-02-14,Karim Rami,14.99,TERMINE
STG00822,STU00948,ENT0008,PP,6.0,3,2024-01-14,2023-02-14,Ali Benjelloun,17.92,EN_COURS
STG00823,STU00949,ENT0004,PP,6.0,3,2024-01-14,2023-02-14,Mohamed Rami,11.38,EN_COURS
STG00824,STU00951,ENT0001,PP,6.0,3,2024-01-14,2023-02-14,Aisha Tazi,14.08,TERMINE
STG00825,STU00952,ENT0014,PP,6.0,3,2024-01-14,2023-02-14,Youssef Mansouri,15.46,TERMINE
STG00826,STU00953,ENT0001,PP,6.0,3,2024-01-14,2023-02-14,Aisha Benjelloun,11.39,TERMINE
STG00827,STU00954,ENT0017,PP,6.0,3,2024-01-14,2023-02-14,Youssef Rami,16.02,TERMINE
STG00828,STU00955,ENT0006,PP,6.0,3,2024-01-14,2023-02-14,Fatima Fassi,11.96,TERMINE
STG00829,STU00957,ENT0019,PP,6.0,3,2024-01-14,2023-02-14,Salma Benjelloun,15.04,TERMINE
STG00830,STU00958,ENT0001,PP,6.0,3,2024-01-14,2023-02-14,Mohamed Tazi,12.26,EN_COURS
STG00831,STU00959,ENT0019,PP,6.0,3,2024-01-14,2023-02-14,Nour Naciri,17.37,TERMINE
STG00832,STU00960,ENT0017,PP,6.0,3,2024-01-14,2023-02-14,Karim Sabri,16.02,EN_COURS
STG00833,STU00962,ENT0017,PFA,1.0,3,2023-12-15,2023-02-14,Amina Benjelloun,13.86,EN_COURS
STG00834,STU00963,ENT0010,PFA,1.0,3,2023-12-15,2023-02-14,Karim Fassi,17.4,TERMINE
STG00835,STU00964,ENT0017,PFA,1.0,3,2023-12-15,2023-02-14,Ali El Amrani,15.26,TERMINE
STG00836,STU00965,ENT0006,PFA,1.0,3,2023-12-15,2023-02-14,Mehdi Idrissi,11.05,TERMINE
STG00837,STU00966,ENT0009,PFA,1.0,3,2023-12-15,2023-02-14,Khadija Alami,17.88,TERMINE
STG00838,STU00967,ENT0004,PFA,1.0,3,2023-12-15,2023-02-14,Nour Benali,17.13,TERMINE
STG00839,STU00968,ENT0012,PFA,1.0,3,2023-12-15,2023-02-14,Salma Tazi,12.71,EN_COURS
STG00840,STU00969,ENT0002,PFA,1.0,3,2023-12-15,2023-02-14,Omar Mansouri,11.15,TERMINE
STG00841,STU00970,ENT0008,PFA,1.0,3,2023-12-15,2023-02-14,Yasmine Rami,11.17,TERMINE
STG00842,STU00971,ENT0017,PFA,1.0,3,2023-12-15,2023-02-14,Youssef Sabri,17.28,EN_COURS
STG00843,STU00972,ENT0012,PFA,1.0,3,2023-12-15,2023-02-14,Youssef Chakir,16.2,TERMINE
STG00844,STU00973,ENT0007,PFA,1.0,3,2023-12-15,2023-02-14,Mehdi Naciri,17.64,TERMINE
STG00845,STU00974,ENT0008,PFA,1.0,3,2023-12-15,2023-02-14,Mehdi Idrissi,17.81,TERMINE
STG00846,STU00976,ENT0004,PFA,1.0,3,2023-12-15,2023-02-14,Yasmine Sabri,11.74,EN_COURS
STG00847,STU00977,ENT0015,PFA,1.0,3,2023-12-15,2023-02-14,Fatima Tazi,16.72,TERMINE
STG00848,STU00979,ENT0016,PFA,1.0,3,2023-12-15,2023-02-14,Ahmed Chakir,13.65,TERMINE
STG00849,STU00980,ENT0002,PFA,1.0,3,2023-12-15,2023-02-14,Hassan Rami,13.76,TERMINE
STG00850,STU00981,ENT0003,PFA,1.0,3,2023-12-15,2023-02-14,Khadija Alami,15.54,TERMINE
STG00851,STU00982,ENT0014,PFA,1.0,3,2023-12-15,2023-02-14,Youssef Mansouri,16.99,TERMINE
STG00852,STU00983,ENT0013,PFA,1.0,3,2023-12-15,2023-02-14,Fatima Sabri,15.67,EN_COURS
STG00853,STU00984,ENT0009,PFA,1.0,3,2023-12-15,2023-02-14,Nour Chakir,15.35,TERMINE
STG00854,STU00985,ENT0015,PFA,1.0,3,2023-12-15,2023-02-14,Fatima Idrissi,11.7,TERMINE
STG00855,STU00986,ENT0014,PFA,1.0,3,2023-12-15,2023-02-14,Karim Fassi,12.24,EN_COURS
STG00856,STU00988,ENT0017,PFA,1.0,3,2023-12-15,2023-02-14,Ahmed Mansouri,11.72,TERMINE
STG00857,STU00989,ENT0011,PFA,1.0,3,2023-12-15,2023-02-14,Yasmine El Amrani,17.13,TERMINE
STG00858,STU00990,ENT0015,PFA,1.0,3,2023-12-15,2023-02-14,Karim Tazi,14.66,EN_COURS
STG00859,STU00991,ENT0017,PFA,1.0,3,2023-12-15,2023-02-14,Aisha Benali,13.07,EN_COURS
STG00860,STU00992,ENT0014,PFA,1.0,3,2023-12-15,2023-02-14,Mohamed Benali,13.98,TERMINE
STG00861,STU00993,ENT0006,PFA,1.0,3,2023-12-15,2023-02-14,Omar Rami,17.37,EN_COURS
STG00862,STU00994,ENT0003,PFA,1.0,3,2023-12-15,2023-02-14,Aisha Sabri,17.58,TERMINE
STG00863,STU00995,ENT0015,PFA,1.0,3,2023-12-15,2023-02-14,Hassan Mansouri,12.36,TERMINE
STG00864,STU00996,ENT0020,PFA,1.0,3,2023-12-15,2023-02-14,Khadija Benali,12.36,TERMINE
STG00865,STU00997,ENT0009,PFA,1.0,3,2023-12-15,2023-02-14,Salma Fassi,14.93,EN_COURS
STG00866,STU00998,ENT0018,PFA,1.0,3,2023-12-15,2023-02-14,Youssef Benjelloun,17.54,EN_COURS
STG00867,STU00999,ENT0004,PFA,1.0,3,2023-12-15,2023-02-14,Mohamed Naciri,15.67,TERMINE
STG00868,STU01000,ENT0014,PFA,1.0,3,2023-12-15,2023-02-14,Ali Naciri,16.92,TERMINE
STG00869,STU01001,ENT0005,PFA,1.0,3,2023-12-15,2023-02-14,Ahmed Fassi,11.84,EN_COURS
STG00870,STU01002,ENT0003,PFA,1.0,3,2023-12-15,2023-02-14,Omar Tazi,17.47,TERMINE
STG00871,STU01003,ENT0014,PFA,1.0,3,2023-12-15,2023-02-14,Yasmine Mansouri,11.53,EN_COURS
STG00872,STU01004,ENT0014,PFA,1.0,3,2023-12-15,2023-02-14,Aisha Benali,12.77,EN_COURS
STG00873,STU01005,ENT0014,PFA,1.0,3,2023-12-15,2023-02-14,Aisha Rami,13.29,TERMINE
STG00874,STU01006,ENT0018,PFA,1.0,3,2023-12-15,2023-02-14,Aisha Alami,17.47,TERMINE
STG00875,STU01007,ENT0018,PFA,1.0,3,2023-12-15,2023-02-14,Mehdi Sabri,13.6,TERMINE
STG00876,STU01008,ENT0016,PFA,1.0,3,2023-12-15,2023-02-14,Fatima Tazi,11.02,TERMINE
STG00877,STU01009,ENT0001,PFA,1.0,3,2023-12-15,2023-02-14,Mehdi Sabri,12.49,TERMINE
STG00878,STU01010,ENT0004,PFA,1.0,3,2023-12-15,2023-02-14,Amina Tazi,14.05,TERMINE
STG00879,STU01011,ENT0020,PFA,1.0,3,2023-12-15,2023-02-14,Nour Idrissi,12.79,EN_COURS
STG00880,STU01012,ENT0016,PFA,1.0,3,2023-12-15,2023-02-14,Youssef Berrada,11.78,TERMINE
STG00881,STU01013,ENT0009,PFA,1.0,3,2023-12-15,2023-02-14,Karim Naciri,14.87,TERMINE
STG00882,STU01014,ENT0008,PFA,1.0,3,2023-12-15,2023-02-14,Nour Tazi,11.93,EN_COURS
STG00883,STU01015,ENT0008,PFA,1.0,3,2023-12-15,2023-02-14,Mohamed Benali,13.04,TERMINE
STG00884,STU01016,ENT0012,PFA,1.0,3,2023-12-15,2023-02-14,Karim Benjelloun,14.26,TERMINE
STG00885,STU01018,ENT0004,PFA,1.0,3,2023-12-15,2023-02-14,Salma Berrada,13.52,EN_COURS
STG00886,STU01019,ENT0014,PFA,1.0,3,2023-12-15,2023-02-14,Karim Rami,15.12,TERMINE
STG00887,STU01020,ENT0016,PFA,1.0,3,2023-12-15,2023-02-14,Mohamed Chakir,15.47,TERMINE
STG00888,STU01021,ENT0001,PFA,2.0,3,2023-12-15,2023-02-14,Omar Berrada,17.73,TERMINE
STG00889,STU01022,ENT0013,PFA,2.0,3,2023-12-15,2023-02-14,Amina Tazi,17.21,TERMINE
STG00890,STU01023,ENT0003,PFA,2.0,3,2023-12-15,2023-02-14,Mehdi Idrissi,11.58,TERMINE
STG00891,STU01025,ENT0015,PFA,2.0,3,2023-12-15,2023-02-14,Ahmed Berrada,15.29,TERMINE
STG00892,STU01026,ENT0007,PFA,2.0,3,2023-12-15,2023-02-14,Youssef Berrada,13.05,TERMINE
STG00893,STU01027,ENT0004,PFA,2.0,3,2023-12-15,2023-02-14,Mehdi Mansouri,17.13,TERMINE
STG00894,STU01029,ENT0020,PFA,2.0,3,2023-12-15,2023-02-14,Youssef El Amrani,12.32,TERMINE
STG00895,STU01031,ENT0008,PFA,2.0,3,2023-12-15,2023-02-14,Ahmed Mansouri,12.49,TERMINE
STG00896,STU01032,ENT0004,PFA,2.0,3,2023-12-15,2023-02-14,Hassan Naciri,15.99,TERMINE
STG00897,STU01033,ENT0019,PFA,2.0,3,2023-12-15,2023-02-14,Youssef Chakir,13.36,TERMINE
STG00898,STU01034,ENT0020,PFA,2.0,3,2023-12-15,2023-02-14,Youssef Benali,14.57,EN_COURS
STG00899,STU01035,ENT0001,PFA,2.0,3,2023-12-15,2023-02-14,Yasmine Sabri,11.01,EN_COURS
STG00900,STU01036,ENT0004,PFA,2.0,3,2023-12-15,2023-02-14,Mohamed Fassi,11.39,TERMINE
STG00901,STU01038,ENT0008,PFA,2.0,3,2023-12-15,2023-02-14,Fatima Naciri,15.48,TERMINE
STG00902,STU01039,ENT0011,PFA,2.0,3,2023-12-15,2023-02-14,Mehdi Fassi,16.96,TERMINE
STG00903,STU01040,ENT0018,PFA,2.0,3,2023-12-15,2023-02-14,Karim Benjelloun,15.23,EN_COURS
STG00904,STU01041,ENT0003,PFA,2.0,3,2023-12-15,2023-02-14,Omar Benali,14.01,TERMINE
STG00905,STU01042,ENT0015,PFA,2.0,3,2023-12-15,2023-02-14,Salma Sabri,12.58,TERMINE
STG00906,STU01043,ENT0006,PFA,2.0,3,2023-12-15,2023-02-14,Fatima Chakir,13.15,TERMINE
STG00907,STU01044,ENT0012,PFA,2.0,3,2023-12-15,2023-02-14,Youssef Chakir,16.46,TERMINE
STG00908,STU01045,ENT0018,PFA,2.0,3,2023-12-15,2023-02-14,Youssef Rami,13.48,TERMINE
STG00909,STU01046,ENT0018,PFA,2.0,3,2023-12-15,2023-02-14,Mohamed Naciri,13.84,TERMINE
STG00910,STU01047,ENT0003,PFA,2.0,3,2023-12-15,2023-02-14,Karim Fassi,11.91,TERMINE
STG00911,STU01048,ENT0015,PFA,2.0,3,2023-12-15,2023-02-14,Aisha Chakir,13.54,EN_COURS
STG00912,STU01049,ENT0012,PFA,2.0,3,2023-12-15,2023-02-14,Nour Sabri,12.18,TERMINE
STG00913,STU01050,ENT0015,PFA,2.0,3,2023-12-15,2023-02-14,Karim Alami,14.86,TERMINE
STG00914,STU01051,ENT0012,PFA,2.0,3,2023-12-15,2023-02-14,Amina Tazi,14.69,TERMINE
STG00915,STU01053,ENT0012,PFA,2.0,3,2023-12-15,2023-02-14,Mohamed Sabri,14.27,EN_COURS
STG00916,STU01054,ENT0020,PFA,2.0,3,2023-12-15,2023-02-14,Ali Benali,11.29,TERMINE
STG00917,STU01055,ENT0005,PFA,2.0,3,2023-12-15,2023-02-14,Karim Benjelloun,16.23,TERMINE
STG00918,STU01056,ENT0007,PFA,2.0,3,2023-12-15,2023-02-14,Karim Benjelloun,12.85,TERMINE
STG00919,STU01057,ENT0010,PFA,2.0,3,2023-12-15,2023-02-14,Nour Tazi,15.79,TERMINE
STG00920,STU01058,ENT0011,PFA,2.0,3,2023-12-15,2023-02-14,Ali Rami,14.13,TERMINE
STG00921,STU01059,ENT0014,PFA,2.0,3,2023-12-15,2023-02-14,Yasmine Benjelloun,12.83,TERMINE
STG00922,STU01060,ENT0010,PFA,2.0,3,2023-12-15,2023-02-14,Nour Idrissi,13.38,TERMINE
STG00923,STU01061,ENT0020,PFA,2.0,3,2023-12-15,2023-02-14,Ali Benali,16.9,TERMINE
STG00924,STU01062,ENT0018,PFA,2.0,3,2023-12-15,2023-02-14,Yasmine Tazi,14.81,EN_COURS
STG00925,STU01064,ENT0003,PFA,2.0,3,2023-12-15,2023-02-14,Omar Benali,14.56,TERMINE
STG00926,STU01065,ENT0014,PFA,2.0,3,2023-12-15,2023-02-14,Mehdi Naciri,17.27,EN_COURS
STG00927,STU01066,ENT0012,PFA,2.0,3,2023-12-15,2023-02-14,Fatima Mansouri,16.46,TERMINE
STG00928,STU01067,ENT0002,PFA,2.0,3,2023-12-15,2023-02-14,Salma Sabri,14.54,EN_COURS
STG00929,STU01068,ENT0015,PFA,2.0,3,2023-12-15,2023-02-14,Ahmed El Amrani,11.89,TERMINE
STG00930,STU01069,ENT0017,PFA,2.0,3,2023-12-15,2023-02-14,Fatima Sabri,17.72,TERMINE
STG00931,STU01070,ENT0020,PFA,2.0,3,2023-12-15,2023-02-14,Mehdi Idrissi,11.35,TERMINE
STG00932,STU01071,ENT0002,PFA,2.0,3,2023-12-15,2023-02-14,Karim Sabri,16.61,EN_COURS
STG00933,STU01072,ENT0002,PFA,2.0,3,2023-12-15,2023-02-14,Mehdi Idrissi,16.54,TERMINE
STG00934,STU01073,ENT0015,PFA,2.0,3,2023-12-15,2023-02-14,Fatima Benali,11.07,TERMINE
STG00935,STU01074,ENT0005,PFA,2.0,3,2023-12-15,2023-02-14,Mohamed Chakir,14.18,TERMINE
STG00936,STU01075,ENT0008,PFA,2.0,3,2023-12-15,2023-02-14,Karim Benjelloun,15.79,TERMINE
STG00937,STU01076,ENT0015,PFA,2.0,3,2023-12-15,2023-02-14,Aisha Sabri,15.0,TERMINE
