student_id,full_name,gender,date_naissance,level,cycle,annee_inscription,status,filiere_id,group_id
STU00921,Najib Tetuani,M,2005-04-26,CI1,INGENIEUR,2022,Actif,6,51
STU00922,Hayat Khalfi,F,2007-02-25,CI1,INGENIEUR,2022,Actif,6,52
STU00923,Malek Ben Youssef,M,2004-04-26,CI1,INGENIEUR,2022,Actif,6,51
STU00924,Walid Zayani,M,2000-03-26,CI1,INGENIEUR,2022,Actif,6,52
STU00925,Mouna Derraz,F,2007-04-27,CI1,INGENIEUR,2022,Actif,6,51
STU00926,Tayri Ziani,F,2007-01-25,CI1,INGENIEUR,2022,Actif,6,52
STU00927,Jalil Cherkaoui,M,2007-04-27,CI1,INGENIEUR,2022,Actif,6,51
STU00928,Basma El Idrissi,F,2006-06-27,CI1,INGENIEUR,2022,Actif,6,52
STU00929,Amal Wazzani,F,2002-03-27,CI1,INGENIEUR,2022,Actif,6,51
STU00930,Ghita Bensmail,F,2005-07-27,CI1,INGENIEUR,2022,Actif,6,52
STU00931,Aksil Amazigh,M,2001-04-26,CI1,INGENIEUR,2022,Actif,6,51
STU00932,Safae Zakkar,F,2003-05-27,CI1,INGENIEUR,2022,Actif,6,52
STU00933,Hiba Ben Slimane,F,2007-02-25,CI1,INGENIEUR,2022,Actif,6,51
STU00934,Karim Zaari,M,2003-03-27,CI1,INGENIEUR,2022,Actif,6,52
STU00935,Kaoutar Ben Salah,F,2007-05-27,CI1,INGENIEUR,2022,Actif,6,51
STU00936,Hanane Mesmoudi,F,2002-12-25,CI1,INGENIEUR,2022,Actif,6,52
STU00937,Rachida Sabri,F,2005-03-26,CI1,INGENIEUR,2022,Actif,6,51
STU00938,Aksil Filali,M,2006-05-27,CI1,INGENIEUR,2022,Actif,6,52
STU00939,Ilham Hafidi,F,2000-02-25,CI1,INGENIEUR,2022,Actif,6,51
STU00940,Rafik Zaidi,M,2007-08-25,CI1,INGENIEUR,2022,Actif,6,52
STU00941,Malek Ben Moussa,M,2007-05-27,CI1,INGENIEUR,2022,Actif,6,51
STU00942,Yacine Benabdallah,M,2001-04-26,CI1,INGENIEUR,2022,Actif,6,52
STU00943,Aylal Tetuani,M,2002-05-27,CI1,INGENIEUR,2022,Actif,6,51
STU00944,Hafsa Tami,F,2001-11-25,CI1,INGENIEUR,2022,Actif,6,52
STU00945,Basma Boutaleb,F,2002-01-25,CI1,INGENIEUR,2022,Actif,6,51
STU00946,Malek Chakir,M,2001-04-26,CI1,INGENIEUR,2022,Actif,6,52
STU00947,Malek Ait Moulay,M,2002-02-25,CI1,INGENIEUR,2022,Actif,6,51
STU00948,Rania Boukhris,F,2007-12-25,CI1,INGENIEUR,2022,Actif,6,52
STU00949,Abdelilah Casaoui,M,2003-11-25,CI1,INGENIEUR,2022,Actif,6,51
STU00950,Soraya Akdim,F,2004-05-26,CI1,INGENIEUR,2022,Actif,6,52
STU00951,Mourad Benabdallah,M,2004-04-26,CI1,INGENIEUR,2022,Actif,6,51
STU00952,Hajar Rami,F,2004-06-26,CI1,INGENIEUR,2022,Actif,6,52
STU00953,Rim Mountassir,F,2000-08-24,CI1,INGENIEUR,2022,Actif,6,51
STU00954,Mourad Tami,M,2002-07-28,CI1,INGENIEUR,2022,Actif,6,52
STU00955,Hajar Ghazali,F,2003-12-25,CI1,INGENIEUR,2022,Actif,6,51
STU00956,Tafukt Benali,F,2007-06-27,CI1,INGENIEUR,2022,Actif,6,52
STU00957,Abderrahmane Kabbaj,M,2000-06-26,CI1,INGENIEUR,2022,Actif,6,51
STU00958,Ali Belkadi,M,2002-06-27,CI1,INGENIEUR,2022,Actif,6,52
STU00959,Walid Boufous,M,2007-11-25,CI1,INGENIEUR,2022,Actif,6,51
STU00960,Khalid Tahiri,M,2001-02-24,CI1,INGENIEUR,2022,Actif,6,52
STU00961,Lina Filali,F,2007-06-26,CI2,INGENIEUR,2021,Actif,1,23
STU00962,Kawtar Guedira,F,2002-02-24,CI2,INGENIEUR,2021,Actif,1,24
STU00963,Ikram Bensmail,F,2000-08-23,CI2,INGENIEUR,2021,Actif,1,23
STU00964,Kahina Mabrouki,F,2003-09-24,CI2,INGENIEUR,2021,Actif,1,24
STU00965,Khadija Agadiri,F,2005-09-24,CI2,INGENIEUR,2021,Actif,1,23
STU00966,Yassir Hadifi,M,2000-06-25,CI2,INGENIEUR,2021,Actif,1,24
STU00967,Bilal Semlali,M,2003-05-26,CI2,INGENIEUR,2021,Actif,1,23
STU00968,Massinissa Saqqat,M,2006-10-24,CI2,INGENIEUR,2021,Actif,1,24
STU00969,Hatim Naciri,M,2002-04-26,CI2,INGENIEUR,2021,Actif,1,23
STU00970,Mehdi Bouayad,M,2003-07-27,CI2,INGENIEUR,2021,Actif,1,24
STU00971,Tayri Ben Ahmed,F,2007-02-24,CI2,INGENIEUR,2021,Actif,1,23
STU00972,Majda Ben Tahar,F,2004-09-23,CI2,INGENIEUR,2021,Actif,1,24
STU00973,Tarik Amrani,M,2002-04-26,CI2,INGENIEUR,2021,Actif,1,23
STU00974,Fatna Hassani,F,2003-05-26,CI2,INGENIEUR,2021,Actif,1,24
STU00975,Kenza El Idrissi,F,2006-02-24,CI2,INGENIEUR,2021,Actif,1,23
STU00976,Noureddine El Kadiri,M,2005-07-26,CI2,INGENIEUR,2021,Actif,1,24
STU00977,Ikram Casaoui,M,2000-10-23,CI2,INGENIEUR,2021,Actif,1,23
STU00978,Aylal Daoudi,M,2007-12-24,CI2,INGENIEUR,2021,Actif,1,24
STU00979,Hassan Yacoubi,M,2005-01-23,CI2,INGENIEUR,2021,Actif,1,23
STU00980,Tanirt Maarofi,F,2006-06-26,CI2,INGENIEUR,2021,Actif,1,24
STU00981,Ismail Zitouni,M,2006-04-26,CI2,INGENIEUR,2021,Actif,1,23
STU00982,Hamza Slaoui,M,2001-02-23,CI2,INGENIEUR,2021,Actif,1,24
STU00983,Jamal Tabbakh,M,2004-09-23,CI2,INGENIEUR,2021,Actif,1,23
STU00984,Safae Abdessamad,F,2001-06-25,CI2,INGENIEUR,2021,Actif,1,24
STU00985,Hassan Bouazza,M,2007-11-24,CI2,INGENIEUR,2021,Actif,1,23
STU00986,Houda Jaidi,F,2001-07-26,CI2,INGENIEUR,2021,Actif,1,24
STU00987,Mohamed Ben Salah,M,2003-04-26,CI2,INGENIEUR,2021,Actif,1,23
STU00988,Jugurtha Hafidi,M,2002-01-24,CI2,INGENIEUR,2021,Actif,1,24
STU00989,Nezha El Alami,F,2000-11-23,CI2,INGENIEUR,2021,Actif,1,23
STU00990,Sara El Kadiri,F,2002-12-24,CI2,INGENIEUR,2021,Actif,1,24
STU00991,Soukaina Tahiri,F,2002-05-26,CI2,INGENIEUR,2021,Actif,1,23
STU00992,Fatima-Zahra Amrani,F,2000-04-25,CI2,INGENIEUR,2021,Actif,1,24
STU00993,Ismail Ben Youssef,M,2006-05-26,CI2,INGENIEUR,2021,Actif,1,23
STU00994,Ayoub El Idrissi,M,2000-12-23,CI2,INGENIEUR,2021,Actif,1,24
STU00995,Fatima-Zahra Zerhouni,F,2005-04-25,CI2,INGENIEUR,2021,Actif,1,23
STU00996,Jaouad Zouiten,M,2001-11-24,CI2,INGENIEUR,2021,Actif,1,24
STU00997,Yacine Guedira,M,2005-08-24,CI2,INGENIEUR,2021,Actif,1,23
STU00998,Karima Zeroual,F,2000-01-24,CI2,INGENIEUR,2021,Actif,1,24
STU00999,Hicham Zakkar,M,2006-11-24,CI2,INGENIEUR,2021,Actif,1,23
STU01000,Said Bouhali,M,2007-02-24,CI2,INGENIEUR,2021,Actif,1,24
STU01001,Fayçal Jennane,M,2006-05-26,CI2,INGENIEUR,2021,Actif,1,23
STU01002,Tazerwalt Jennane,F,2003-04-26,CI2,INGENIEUR,2021,Actif,1,24
STU01003,Wafaa Zaidi,F,2000-03-25,CI2,INGENIEUR,2021,Actif,1,23
STU01004,Najib Ait Ali,M,2002-02-24,CI2,INGENIEUR,2021,Actif,1,24
STU01005,Noura Boulaich,F,2000-08-23,CI2,INGENIEUR,2021,Actif,1,23
STU01006,Tamurt Soussi,F,2006-11-24,CI2,INGENIEUR,2021,Actif,1,24
STU01007,Nasir Tetuani,M,2003-02-24,CI2,INGENIEUR,2021,Actif,1,23
STU01008,Asma Znagui,F,2000-09-23,CI2,INGENIEUR,2021,Actif,1,24
STU01009,Ilham Yazidi,F,2005-03-25,CI2,INGENIEUR,2021,Actif,1,23
STU01010,Munir Abdelkarim,M,2001-11-24,CI2,INGENIEUR,2021,Actif,1,24
STU01011,Rayhana Zakkar,F,2001-06-25,CI2,INGENIEUR,2021,Actif,1,23
STU01012,Chaimae Sabri,F,2000-02-24,CI2,INGENIEUR,2021,Actif,1,24
STU01013,Hamza Tijani,M,2002-03-26,CI2,INGENIEUR,2021,Actif,1,23
STU01014,Oumaima Zarouali,F,2002-09-24,CI2,INGENIEUR,2021,Actif,1,24
STU01015,Tissila Semlali,F,2000-06-25,CI2,INGENIEUR,2021,Actif,1,23
STU01016,Idriss Azoulay,M,2007-02-24,CI2,INGENIEUR,2021,Actif,1,24
STU01017,Mouna Zemmouri,F,2004-11-23,CI2,INGENIEUR,2021,Actif,1,23
STU01018,Karima El Mansouri,F,2006-04-26,CI2,INGENIEUR,2021,Actif,1,24
STU01019,Aksil Hajjaj,M,2000-04-25,CI2,INGENIEUR,2021,Actif,1,23
STU01020,Afaf Nejjar,F,2004-11-23,CI2,INGENIEUR,2021,Actif,1,24
STU01021,Hassan Ait Brahim,M,2003-01-24,CI2,INGENIEUR,2021,Actif,2,29
STU01022,Halima Senhaji,F,2005-03-25,CI2,INGENIEUR,2021,Actif,2,30
STU01023,Bilal Lamrani,M,2004-09-23,CI2,INGENIEUR,2021,Actif,2,29
STU01024,Abdellatif Bouhali,M,2006-07-27,CI2,INGENIEUR,2021,Actif,2,30
STU01025,Amina Sabbagh,F,2001-04-25,CI2,INGENIEUR,2021,Actif,2,29
STU01026,Elias Abdellatif,M,2004-01-24,CI2,INGENIEUR,2021,Actif,2,30
STU01027,Munir Benali,M,2006-02-24,CI2,INGENIEUR,2021,Actif,2,29
STU01028,Adil Abderrahim,M,2006-03-26,CI2,INGENIEUR,2021,Actif,2,30
STU01029,Zakariya Zouheir,M,2005-08-24,CI2,INGENIEUR,2021,Actif,2,29
STU01030,Khalid Ouazzani,M,2002-04-26,CI2,INGENIEUR,2021,Actif,2,30
STU01031,Nora Tahiri,F,2001-12-24,CI2,INGENIEUR,2021,Actif,2,29
STU01032,Mounir Hamdaoui,M,2007-11-24,CI2,INGENIEUR,2021,Actif,2,30
STU01033,Aicha Ben Hassan,F,2003-08-24,CI2,INGENIEUR,2021,Actif,2,29
STU01034,Lalla Chorfi,F,2002-02-24,CI2,INGENIEUR,2021,Actif,2,30
STU01035,Mouna Ibrahimi,F,2003-02-24,CI2,INGENIEUR,2021,Actif,2,29
STU01036,Ilyas Tangaoui,M,2005-03-25,CI2,INGENIEUR,2021,Actif,2,30
STU01037,Kaoutar Mazigh,F,2003-04-26,CI2,INGENIEUR,2021,Actif,2,29
STU01038,Nasir Sekkat,M,2003-05-26,CI2,INGENIEUR,2021,Actif,2,30
STU01039,Marwa El Kadiri,F,2007-11-24,CI2,INGENIEUR,2021,Actif,2,29
STU01040,Basma Zitouni,F,2005-04-25,CI2,INGENIEUR,2021,Actif,2,30
STU01041,Joumana Laghzaoui,F,2000-02-24,CI2,INGENIEUR,2021,Actif,2,29
STU01042,Aicha Idrissi,F,2002-02-24,CI2,INGENIEUR,2021,Actif,2,30
STU01043,Massinissa Ben Othman,M,2003-06-26,CI2,INGENIEUR,2021,Actif,2,29
STU01044,Ilyas Chaouani,M,2007-08-24,CI2,INGENIEUR,2021,Actif,2,30
STU01045,Soraya Bennani,F,2000-05-25,CI2,INGENIEUR,2021,Actif,2,29
STU01046,Rim Mabrouki,F,2000-02-24,CI2,INGENIEUR,2021,Actif,2,30
STU01047,Malak Abdellatif,F,2001-07-26,CI2,INGENIEUR,2021,Actif,2,29
STU01048,Anouar Wazzani,M,2003-02-24,CI2,INGENIEUR,2021,Actif,2,30
STU01049,Rachid Tahri,M,2000-05-25,CI2,INGENIEUR,2021,Actif,2,29
STU01050,Massinissa Ouazzani,M,2007-12-24,CI2,INGENIEUR,2021,Actif,2,30
STU01051,Afaf Chakir,F,2005-06-25,CI2,INGENIEUR,2021,Actif,2,29
STU01052,Ines Kabbouri,F,2001-01-23,CI2,INGENIEUR,2021,Actif,2,30
STU01053,Mahdi Daoudi,M,2003-05-26,CI2,INGENIEUR,2021,Actif,2,29
STU01054,Salwa Essaidi,F,2006-02-24,CI2,INGENIEUR,2021,Actif,2,30
STU01055,Faouzi Filali,M,2007-09-24,CI2,INGENIEUR,2021,Actif,2,29
STU01056,Maryam Benslimane,F,2003-07-27,CI2,INGENIEUR,2021,Actif,2,30
STU01057,Abdesselam Moussaoui,M,2002-07-27,CI2,INGENIEUR,2021,Actif,2,29
STU01058,Badr Azergui,M,2007-02-24,CI2,INGENIEUR,2021,Actif,2,30
STU01059,Ayoub Zoulikha,M,2006-10-24,CI2,INGENIEUR,2021,Actif,2,29
STU01060,Loubna Derraz,F,2007-08-24,CI2,INGENIEUR,2021,Actif,2,30
STU01061,Massin Ezzahiri,M,2006-06-26,CI2,INGENIEUR,2021,Actif,2,29
STU01062,Nabila Tijani,F,2000-03-25,CI2,INGENIEUR,2021,Actif,2,30
STU01063,Latifa Tahri,F,2001-05-25,CI2,INGENIEUR,2021,Actif,2,29
STU01064,Zakaria Nejjar,M,2007-07-27,CI2,INGENIEUR,2021,Actif,2,30
STU01065,Anouar Touhami,M,2003-02-24,CI2,INGENIEUR,2021,Actif,2,29
STU01066,Anir Meknassi,M,2003-09-24,CI2,INGENIEUR,2021,Actif,2,30
STU01067,Tanirt Cherif,F,2004-10-23,CI2,INGENIEUR,2021,Actif,2,29
STU01068,Amal Mabrouki,F,2007-04-26,CI2,INGENIEUR,2021,Actif,2,30
STU01069,Said Mazigh,M,2006-01-24,CI2,INGENIEUR,2021,Actif,2,29
STU01070,Hassan Benslimane,M,2002-11-24,CI2,INGENIEUR,2021,Actif,2,30
STU01071,Syphax Senhaji,M,2006-02-24,CI2,INGENIEUR,2021,Actif,2,29
STU01072,Salma Nadir,F,2006-11-24,CI2,INGENIEUR,2021,Actif,2,30
STU01073,Nabila Berrada,F,2002-10-24,CI2,INGENIEUR,2021,Actif,2,29
STU01074,Massin Moussaoui,M,2001-07-26,CI2,INGENIEUR,2021,Actif,2,30
STU01075,Elias Sadiki,M,2007-02-24,CI2,INGENIEUR,2021,Actif,2,29
STU01076,Othmane Balafrej,M,2007-04-26,CI2,INGENIEUR,2021,Actif,2,30
STU01077,Yacine Erraji,M,2004-07-26,CI2,INGENIEUR,2021,Actif,2,29
STU01078,Hasna Znagui,F,2005-07-26,CI2,INGENIEUR,2021,Actif,2,30
STU01079,Omar Abderrahmane,M,2001-05-25,CI2,INGENIEUR,2021,Actif,2,29
STU01080,Hamza Kettani,M,2003-06-26,CI2,INGENIEUR,2021,Actif,2,30
STU01081,Amal Kettani,F,2001-03-25,CI2,INGENIEUR,2021,Actif,3,35
STU01082,Hicham Khalfi,M,2004-12-23,CI2,INGENIEUR,2021,Actif,3,36
STU01083,Ikram Akdim,F,2002-06-26,CI2,INGENIEUR,2021,Actif,3,35
STU01084,Wissam Benali,M,2006-04-26,CI2,INGENIEUR,2021,Actif,3,36
STU01085,Chakib Karim,M,2000-03-25,CI2,INGENIEUR,2021,Actif,3,35
STU01086,Aylal Boutarbouch,M,2007-07-27,CI2,INGENIEUR,2021,Actif,3,36
STU01087,Dalila El Ghali,F,2006-10-24,CI2,INGENIEUR,2021,Actif,3,35
STU01088,Tayri Hamdaoui,F,2007-04-26,CI2,INGENIEUR,2021,Actif,3,36
STU01089,Aya Raissouni,F,2002-09-24,CI2,INGENIEUR,2021,Actif,3,35
STU01090,Zhor Wakrim,F,2000-02-24,CI2,INGENIEUR,2021,Actif,3,36
STU01091,Tarik Belkadi,M,2003-05-26,CI2,INGENIEUR,2021,Actif,3,35
STU01092,Aisha Zahraoui,F,2003-02-24,CI2,INGENIEUR,2021,Actif,3,36
STU01093,Hassan Benali,M,2002-03-26,CI2,INGENIEUR,2021,Actif,3,35
STU01094,Sabah Yacoubi,F,2007-07-27,CI2,INGENIEUR,2021,Actif,3,36
STU01095,Anouar Jaidi,M,2002-05-26,CI2,INGENIEUR,2021,Actif,3,35
STU01096,Salah Wazzani,M,2003-02-24,CI2,INGENIEUR,2021,Actif,3,36
STU01097,Zakaria Meknassi,M,2001-03-25,CI2,INGENIEUR,2021,Actif,3,35
STU01098,Hiba El Kadiri,F,2003-08-24,CI2,INGENIEUR,2021,Actif,3,36
STU01099,Chakib Yacoubi,M,2003-01-24,CI2,INGENIEUR,2021,Actif,3,35
STU01100,Soufiane Balafrej,M,2006-07-27,CI2,INGENIEUR,2021,Actif,3,36
STU01101,Ilyas Filali,M,2006-03-26,CI2,INGENIEUR,2021,Actif,3,35
STU01102,Kahina Ben Moussa,F,2003-04-26,CI2,INGENIEUR,2021,Actif,3,36
STU01103,Tariq Amraoui,M,2001-03-25,CI2,INGENIEUR,2021,Actif,3,35
STU01104,Amazigh Boujemaa,M,2001-01-23,CI2,INGENIEUR,2021,Actif,3,36
STU01105,Leila Zoulikha,F,2000-08-23,CI2,INGENIEUR,2021,Actif,3,35
STU01106,Aicha Akdim,F,2003-12-24,CI2,INGENIEUR,2021,Actif,3,36
STU01107,Amazigh Riffi,M,2004-09-23,CI2,INGENIEUR,2021,Actif,3,35
STU01108,Widad Cherif,F,2003-08-24,CI2,INGENIEUR,2021,Actif,3,36
STU01109,Mina Abdessamad,F,2002-01-24,CI2,INGENIEUR,2021,Actif,3,35
STU01110,Nabila Zahraoui,F,2003-07-27,CI2,INGENIEUR,2021,Actif,3,36
STU01111,Mounir Ben Salah,M,2005-02-23,CI2,INGENIEUR,2021,Actif,3,35
STU01112,Nezha Makkaoui,F,2005-07-26,CI2,INGENIEUR,2021,Actif,3,36
STU01113,Ali Boutaleb,M,2007-04-26,CI2,INGENIEUR,2021,Actif,3,35
STU01114,Soundous Essalhi,F,2007-09-24,CI2,INGENIEUR,2021,Actif,3,36
STU01115,Saida Sekkat,F,2003-01-24,CI2,INGENIEUR,2021,Actif,3,35
STU01116,Badis Lamrani,M,2006-09-24,CI2,INGENIEUR,2021,Actif,3,36
STU01117,Rahma Abdessamad,F,2007-02-24,CI2,INGENIEUR,2021,Actif,3,35
STU01118,Rida Semlali,M,2007-02-24,CI2,INGENIEUR,2021,Actif,3,36
STU01119,Jaouad Bensmail,M,2006-08-24,CI2,INGENIEUR,2021,Actif,3,35
STU01120,Haitham Ait Ali,M,2000-08-23,CI2,INGENIEUR,2021,Actif,3,36
STU01121,Abdesselam Hadifi,M,2002-01-24,CI2,INGENIEUR,2021,Actif,3,35
STU01122,Walid Mountassir,M,2006-01-24,CI2,INGENIEUR,2021,Actif,3,36
STU01123,Hicham Tanjaoui,M,2007-09-24,CI2,INGENIEUR,2021,Actif,3,35
STU01124,Samir Tijani,M,2002-11-24,CI2,INGENIEUR,2021,Actif,3,36
STU01125,Kawtar Berrada,F,2002-06-26,CI2,INGENIEUR,2021,Actif,3,35
STU01126,Halima Daoudi,F,2003-02-24,CI2,INGENIEUR,2021,Actif,3,36
STU01127,Kenza Jaidi,F,2000-10-23,CI2,INGENIEUR,2021,Actif,3,35
STU01128,Massinissa Zakkar,M,2001-12-24,CI2,INGENIEUR,2021,Actif,3,36
STU01129,Samir Zayani,M,2005-12-24,CI2,INGENIEUR,2021,Actif,3,35
STU01130,Kahina Znagui,F,2005-11-24,CI2,INGENIEUR,2021,Actif,3,36
STU01131,Dalila Benali,F,2003-02-24,CI2,INGENIEUR,2021,Actif,3,35
STU01132,Lina Agadiri,F,2006-07-27,CI2,INGENIEUR,2021,Actif,3,36
STU01133,Dounia Ben Slimane,F,2003-08-24,CI2,INGENIEUR,2021,Actif,3,35
STU01134,Dalila Elmalki,F,2003-07-27,CI2,INGENIEUR,2021,Actif,3,36
STU01135,Anouar Zahiri,M,2005-11-24,CI2,INGENIEUR,2021,Actif,3,35
STU01136,Marouane Bargach,M,2006-01-24,CI2,INGENIEUR,2021,Actif,3,36
STU01137,Ghali Ait Ahmed,M,2001-04-25,CI2,INGENIEUR,2021,Actif,3,35
STU01138,Khadija Sahraoui,F,2002-06-26,CI2,INGENIEUR,2021,Actif,3,36
STU01139,Abdelilah Qassimi,M,2000-02-24,CI2,INGENIEUR,2021,Actif,3,35
STU01140,Karim Ait Brahim,M,2003-10-24,CI2,INGENIEUR,2021,Actif,3,36
STU01141,Chadia Zekri,F,2007-04-26,CI2,INGENIEUR,2021,Actif,4,41
STU01142,Naima Slaoui,F,2002-01-24,CI2,INGENIEUR,2021,Actif,4,42
STU01143,Mina Ait Youssef,F,2000-09-23,CI2,INGENIEUR,2021,Actif,4,41
STU01144,Chadia Ben Amor,F,2001-03-25,CI2,INGENIEUR,2021,Actif,4,42
STU01145,Kamal Zemmouri,M,2007-02-24,CI2,INGENIEUR,2021,Actif,4,41
STU01146,Abdelmajid Bensmail,M,2004-11-23,CI2,INGENIEUR,2021,Actif,4,42
STU01147,Hakim Sbihi,M,2002-12-24,CI2,INGENIEUR,2021,Actif,4,41
STU01148,Ali Casaoui,M,2002-02-24,CI2,INGENIEUR,2021,Actif,4,42
STU01149,Hafida Ben Slimane,F,2002-03-26,CI2,INGENIEUR,2021,Actif,4,41
STU01150,Malek Jabbari,M,2000-03-25,CI2,INGENIEUR,2021,Actif,4,42
STU01151,Hamza Bouizgarne,M,2003-04-26,CI2,INGENIEUR,2021,Actif,4,41
STU01152,Faouzi Belkadi,M,2004-04-25,CI2,INGENIEUR,2021,Actif,4,42
STU01153,Tiwizi Berrada,F,2007-05-26,CI2,INGENIEUR,2021,Actif,4,41
STU01154,Laila Yazidi,F,2000-01-24,CI2,INGENIEUR,2021,Actif,4,42
STU01155,Tazerwalt Essaidi,F,2007-05-26,CI2,INGENIEUR,2021,Actif,4,41
STU01156,Badr Ben Hassan,M,2005-10-24,CI2,INGENIEUR,2021,Actif,4,42
STU01157,Rachid Amraoui,M,2000-03-25,CI2,INGENIEUR,2021,Actif,4,41
STU01158,Rajae Ait Lahcen,F,2004-06-25,CI2,INGENIEUR,2021,Actif,4,42
STU01159,Driss Nejjar,M,2006-07-27,CI2,INGENIEUR,2021,Actif,4,41
STU01160,Massinissa Zakkar,M,2004-09-23,CI2,INGENIEUR,2021,Actif,4,42
STU01161,Chaimae Cherif,F,2002-07-27,CI2,INGENIEUR,2021,Actif,4,41
STU01162,Hayat Zoulikha,F,2006-10-24,CI2,INGENIEUR,2021,Actif,4,42
STU01163,Amira Semlali,F,2007-03-26,CI2,INGENIEUR,2021,Actif,4,41
STU01164,Salwa Rbati,F,2007-12-24,CI2,INGENIEUR,2021,Actif,4,42
STU01165,Maryam Tanjaoui,F,2000-02-24,CI2,INGENIEUR,2021,Actif,4,41
STU01166,Rajae Ouzzi,F,2002-03-26,CI2,INGENIEUR,2021,Actif,4,42
STU01167,Rachida Ben Salah,F,2002-04-26,CI2,INGENIEUR,2021,Actif,4,41
STU01168,Haitham Tahri,M,2004-05-25,CI2,INGENIEUR,2021,Actif,4,42
STU01169,Yassir Mahmoudi,M,2007-12-24,CI2,INGENIEUR,2021,Actif,4,41
STU01170,Fatima-Zahra Yacoubi,F,2005-03-25,CI2,INGENIEUR,2021,Actif,4,42
STU01171,Ayoub Ouazzani,M,2007-04-26,CI2,INGENIEUR,2021,Actif,4,41
STU01172,Abderrahim Bouabid,M,2004-03-25,CI2,INGENIEUR,2021,Actif,4,42
STU01173,Amine Doukkali,M,2001-09-24,CI2,INGENIEUR,2021,Actif,4,41
STU01174,Ikram Sabri,M,2003-05-26,CI2,INGENIEUR,2021,Actif,4,42
STU01175,Fadwa Zakkar,F,2000-02-24,CI2,INGENIEUR,2021,Actif,4,41
STU01176,Faouzi Znagui,M,2002-08-24,CI2,INGENIEUR,2021,Actif,4,42
STU01177,Ilham El Amrani,F,2001-09-24,CI2,INGENIEUR,2021,Actif,4,41
STU01178,Hiba Hassani,F,2007-03-26,CI2,INGENIEUR,2021,Actif,4,42
STU01179,Jaouad Ait Youssef,M,2000-04-25,CI2,INGENIEUR,2021,Actif,4,41
STU01180,Manal Zakkar,F,2003-06-26,CI2,INGENIEUR,2021,Actif,4,42
STU01181,Mounir Slaoui,M,2001-12-24,CI2,INGENIEUR,2021,Actif,4,41
STU01182,Asma Essaidi,F,2006-09-24,CI2,INGENIEUR,2021,Actif,4,42
STU01183,Abdesselam Daoudi,M,2000-07-26,CI2,INGENIEUR,2021,Actif,4,41
STU01184,Nawal Zarouali,F,2002-03-26,CI2,INGENIEUR,2021,Actif,4,42
STU01185,Malak Amazigh,F,2001-09-24,CI2,INGENIEUR,2021,Actif,4,41
STU01186,Idriss Rahmouni,M,2007-03-26,CI2,INGENIEUR,2021,Actif,4,42
STU01187,Maryam Khalfi,F,2002-02-24,CI2,INGENIEUR,2021,Actif,4,41
STU01188,Nasir Boutaleb,M,2001-11-24,CI2,INGENIEUR,2021,Actif,4,42
STU01189,Sabah Zemrani,F,2007-03-26,CI2,INGENIEUR,2021,Actif,4,41
STU01190,Tayri Zekri,F,2007-01-24,CI2,INGENIEUR,2021,Actif,4,42
STU01191,Chakib Bouhali,M,2004-01-24,CI2,INGENIEUR,2021,Actif,4,41
STU01192,Btissam Alaoui,F,2002-01-24,CI2,INGENIEUR,2021,Actif,4,42
STU01193,Malika Zouiten,F,2000-04-25,CI2,INGENIEUR,2021,Actif,4,41
STU01194,Taoufik Chorfi,M,2007-09-24,CI2,INGENIEUR,2021,Actif,4,42
STU01195,Chaimae Hajjaj,F,2000-02-24,CI2,INGENIEUR,2021,Actif,4,41
STU01196,Ziad Doukkali,M,2007-09-24,CI2,INGENIEUR,2021,Actif,4,42
STU01197,Saad Bargach,M,2001-05-25,CI2,INGENIEUR,2021,Actif,4,41
STU01198,Latifa Zahraoui,F,2005-08-24,CI2,INGENIEUR,2021,Actif,4,42
STU01199,Kahina Slaoui,F,2007-03-26,CI2,INGENIEUR,2021,Actif,4,41
STU01200,Anouar Benslimane,M,2005-09-24,CI2,INGENIEUR,2021,Actif,4,42
STU01201,Nabil Ibrahimi,M,2001-09-24,CI2,INGENIEUR,2021,Actif,5,47
STU01202,Rim Agadiri,F,2000-09-23,CI2,INGENIEUR,2021,Actif,5,48
STU01203,Kamal Hafidi,M,2006-08-24,CI2,INGENIEUR,2021,Actif,5,47
STU01204,Bilal El Bakali,M,2004-04-25,CI2,INGENIEUR,2021,Actif,5,48
STU01205,Fadwa Benali,F,2000-02-24,CI2,INGENIEUR,2021,Actif,5,47
STU01206,Tiwizi Kabbouri,F,2005-11-24,CI2,INGENIEUR,2021,Actif,5,48
STU01207,Nabila Ait Taleb,F,2007-02-24,CI2,INGENIEUR,2021,Actif,5,47
STU01208,Jihane Mabrouki,F,2003-03-26,CI2,INGENIEUR,2021,Actif,5,48
STU01209,Tahar Wakrim,M,2005-12-24,CI2,INGENIEUR,2021,Actif,5,47
STU01210,Nasir Mazigh,M,2001-12-24,CI2,INGENIEUR,2021,Actif,5,48
STU01211,Idriss Ben Abdelkader,M,2007-05-26,CI2,INGENIEUR,2021,Actif,5,47
STU01212,Tifawt Bouayad,F,2006-06-26,CI2,INGENIEUR,2021,Actif,5,48
STU01213,Massinissa Zouheir,M,2000-07-26,CI2,INGENIEUR,2021,Actif,5,47
STU01214,Fadwa Mesmoudi,F,2007-08-24,CI2,INGENIEUR,2021,Actif,5,48
STU01215,Manal Chaouani,F,2002-01-24,CI2,INGENIEUR,2021,Actif,5,47
