StudentID;FullName;Gender;DateOfBirth;Level;Cycle;EnrollmentYear;Status;FiliereID;GroupID
STU00883;Rachid Balafrej;M         ;0031-11-25;CI1;INGENIEUR;2022;Actif;5;45
STU00884;Salwa Essaidi;F         ;0023-09-25;CI1;INGENIEUR;2022;Actif;5;46
STU00885;Syphax Znagui;M         ;0020-02-25;CI1;INGENIEUR;2022;Actif;5;45
STU00886;Aziza Maarofi;F         ;0016-01-25;CI1;INGENIEUR;2022;Actif;5;46
STU00887;Rida Drissi;M         ;0022-06-27;CI1;INGENIEUR;2022;Actif;5;45
STU00888;Bilal Mekouar;M         ;0012-01-25;CI1;INGENIEUR;2022;Actif;5;46
STU00889;Yassir Zaari;M         ;0010-09-25;CI1;INGENIEUR;2022;Actif;5;45
STU00890;Badr El Bakali;M         ;0020-04-26;CI1;INGENIEUR;2022;Actif;5;46
STU00891;Larbi Ben Othman;M         ;0015-03-27;CI1;INGENIEUR;2022;Actif;5;45
STU00892;Nezha Zaari;F         ;0008-07-27;CI1;INGENIEUR;2022;Actif;5;46
STU00893;Amal Hamdaoui;F         ;0017-02-24;CI1;INGENIEUR;2022;Actif;5;45
STU00894;Rabab Abderrahmane;F         ;0031-06-27;CI1;INGENIEUR;2022;Actif;5;46
STU00895;Karima Bennani;F         ;0010-08-25;CI1;INGENIEUR;2022;Actif;5;45
STU00896;Khalid Zekri;M         ;0031-07-28;CI1;INGENIEUR;2022;Actif;5;46
STU00897;Sabah Mazigh;F         ;0014-12-25;CI1;INGENIEUR;2022;Actif;5;45
STU00898;Hayat Boujemaa;F         ;0026-03-27;CI1;INGENIEUR;2022;Actif;5;46
STU00899;Nour Ait Omar;F         ;0018-10-25;CI1;INGENIEUR;2022;Actif;5;45
STU00900;Kamal Hassani;M         ;0029-04-26;CI1;INGENIEUR;2022;Actif;5;46
STU00901;Nour Hamdaoui;F         ;0028-11-24;CI1;INGENIEUR;2022;Actif;6;51
STU00902;Mehdi Karim;M         ;0015-01-25;CI1;INGENIEUR;2022;Actif;6;52
STU00903;Khadija Bouhali;F         ;0015-10-25;CI1;INGENIEUR;2022;Actif;6;51
STU00904;Lalla Boukhari;F         ;0028-05-26;CI1;INGENIEUR;2022;Actif;6;52
STU00905;Hakim Ben Hassan;M         ;0029-10-25;CI1;INGENIEUR;2022;Actif;6;51
STU00906;Yamina Amzil;F         ;0029-10-25;CI1;INGENIEUR;2022;Actif;6;52
STU00907;Dalila Wazzani;F         ;0012-07-27;CI1;INGENIEUR;2022;Actif;6;51
STU00908;Dounia Khalfi;F         ;0022-05-27;CI1;INGENIEUR;2022;Actif;6;52
STU00909;Hafida Rami;F         ;0032-02-25;CI1;INGENIEUR;2022;Actif;6;51
STU00910;Amine Imghrane;M         ;0023-05-27;CI1;INGENIEUR;2022;Actif;6;52
STU00911;Rahma Slaoui;F         ;0025-02-24;CI1;INGENIEUR;2022;Actif;6;51
STU00912;Rayan Ait Moulay;M         ;0032-09-24;CI1;INGENIEUR;2022;Actif;6;52
STU00913;Farid Hassani;M         ;0008-01-25;CI1;INGENIEUR;2022;Actif;6;51
STU00914;Marwa Marrakchi;F         ;0017-10-25;CI1;INGENIEUR;2022;Actif;6;52
STU00915;Nora Hamdaoui;F         ;0010-04-27;CI1;INGENIEUR;2022;Actif;6;51
STU00916;Nabil Kabbaj;M         ;0026-01-25;CI1;INGENIEUR;2022;Actif;6;52
STU00917;Maryam Boucetta;F         ;0024-03-26;CI1;INGENIEUR;2022;Actif;6;51
STU00918;Tazerwalt Ait Ahmed;F         ;0029-10-25;CI1;INGENIEUR;2022;Actif;6;52
STU00919;Noureddine Alaoui;M         ;0007-12-25;CI1;INGENIEUR;2022;Actif;6;51
STU00920;Driss Slaoui;M         ;0033-09-25;CI1;INGENIEUR;2022;Actif;6;52
STU00921;Najib Tetuani;M         ;0013-04-26;CI1;INGENIEUR;2022;Actif;6;51
STU00922;Hayat Khalfi;F         ;0007-02-25;CI1;INGENIEUR;2022;Actif;6;52
STU00923;Malek Ben Youssef;M         ;0012-04-26;CI1;INGENIEUR;2022;Actif;6;51
STU00924;Walid Zayani;M         ;0032-03-26;CI1;INGENIEUR;2022;Actif;6;52
STU00925;Mouna Derraz;F         ;0015-04-27;CI1;INGENIEUR;2022;Actif;6;51
STU00926;Tayri Ziani;F         ;0015-01-25;CI1;INGENIEUR;2022;Actif;6;52
STU00927;Jalil Cherkaoui;M         ;0023-04-27;CI1;INGENIEUR;2022;Actif;6;51
STU00928;Basma El Idrissi;F         ;0022-06-27;CI1;INGENIEUR;2022;Actif;6;52
STU00929;Amal Wazzani;F         ;0026-03-27;CI1;INGENIEUR;2022;Actif;6;51
STU00930;Ghita Bensmail;F         ;0021-07-27;CI1;INGENIEUR;2022;Actif;6;52
STU00931;Aksil Amazigh;M         ;0017-04-26;CI1;INGENIEUR;2022;Actif;6;51
STU00932;Safae Zakkar;F         ;0027-05-27;CI1;INGENIEUR;2022;Actif;6;52
STU00933;Hiba Ben Slimane;F         ;0031-02-25;CI1;INGENIEUR;2022;Actif;6;51
STU00934;Karim Zaari;M         ;0019-03-27;CI1;INGENIEUR;2022;Actif;6;52
STU00935;Kaoutar Ben Salah;F         ;0007-05-27;CI1;INGENIEUR;2022;Actif;6;51
STU00936;Hanane Mesmoudi;F         ;0018-12-25;CI1;INGENIEUR;2022;Actif;6;52
STU00937;Rachida Sabri;F         ;0029-03-26;CI1;INGENIEUR;2022;Actif;6;51
STU00938;Aksil Filali;M         ;0014-05-27;CI1;INGENIEUR;2022;Actif;6;52
STU00939;Ilham Hafidi;F         ;0016-02-25;CI1;INGENIEUR;2022;Actif;6;51
STU00940;Rafik Zaidi;M         ;0015-08-25;CI1;INGENIEUR;2022;Actif;6;52
STU00941;Malek Ben Moussa;M         ;0015-05-27;CI1;INGENIEUR;2022;Actif;6;51
STU00942;Yacine Benabdallah;M         ;0009-04-26;CI1;INGENIEUR;2022;Actif;6;52
STU00943;Aylal Tetuani;M         ;0034-05-27;CI1;INGENIEUR;2022;Actif;6;51
STU00944;Hafsa Tami;F         ;0017-11-25;CI1;INGENIEUR;2022;Actif;6;52
STU00945;Basma Boutaleb;F         ;0034-01-25;CI1;INGENIEUR;2022;Actif;6;51
STU00946;Malek Chakir;M         ;0025-04-26;CI1;INGENIEUR;2022;Actif;6;52
STU00947;Malek Ait Moulay;M         ;0010-02-25;CI1;INGENIEUR;2022;Actif;6;51
STU00948;Rania Boukhris;F         ;0007-12-25;CI1;INGENIEUR;2022;Actif;6;52
STU00949;Abdelilah Casaoui;M         ;0019-11-25;CI1;INGENIEUR;2022;Actif;6;51
STU00950;Soraya Akdim;F         ;0012-05-26;CI1;INGENIEUR;2022;Actif;6;52
STU00951;Mourad Benabdallah;M         ;0012-04-26;CI1;INGENIEUR;2022;Actif;6;51
STU00952;Hajar Rami;F         ;0020-06-26;CI1;INGENIEUR;2022;Actif;6;52
STU00953;Rim Mountassir;F         ;0024-08-24;CI1;INGENIEUR;2022;Actif;6;51
STU00954;Mourad Tami;M         ;0010-07-28;CI1;INGENIEUR;2022;Actif;6;52
STU00955;Hajar Ghazali;F         ;0019-12-25;CI1;INGENIEUR;2022;Actif;6;51
STU00956;Tafukt Benali;F         ;0023-06-27;CI1;INGENIEUR;2022;Actif;6;52
STU00957;Abderrahmane Kabbaj;M         ;0016-06-26;CI1;INGENIEUR;2022;Actif;6;51
STU00958;Ali Belkadi;M         ;0026-06-27;CI1;INGENIEUR;2022;Actif;6;52
STU00959;Walid Boufous;M         ;0015-11-25;CI1;INGENIEUR;2022;Actif;6;51
STU00960;Khalid Tahiri;M         ;0025-02-24;CI1;INGENIEUR;2022;Actif;6;52
STU00961;Lina Filali;F         ;0015-06-26;CI2;INGENIEUR;2021;Actif;1;23
STU00962;Kawtar Guedira;F         ;0026-02-24;CI2;INGENIEUR;2021;Actif;1;24
STU00963;Ikram Bensmail;F         ;0016-08-23;CI2;INGENIEUR;2021;Actif;1;23
STU00964;Kahina Mabrouki;F         ;0011-09-24;CI2;INGENIEUR;2021;Actif;1;24
STU00965;Khadija Agadiri;F         ;0029-09-24;CI2;INGENIEUR;2021;Actif;1;23
STU00966;Yassir Hadifi;M         ;0024-06-25;CI2;INGENIEUR;2021;Actif;1;24
STU00967;Bilal Semlali;M         ;0027-05-26;CI2;INGENIEUR;2021;Actif;1;23
STU00968;Massinissa Saqqat;M         ;0030-10-24;CI2;INGENIEUR;2021;Actif;1;24
STU00969;Hatim Naciri;M         ;0010-04-26;CI2;INGENIEUR;2021;Actif;1;23
STU00970;Mehdi Bouayad;M         ;0019-07-27;CI2;INGENIEUR;2021;Actif;1;24
STU00971;Tayri Ben Ahmed;F         ;0015-02-24;CI2;INGENIEUR;2021;Actif;1;23
STU00972;Majda Ben Tahar;F         ;0028-09-23;CI2;INGENIEUR;2021;Actif;1;24
STU00973;Tarik Amrani;M         ;0010-04-26;CI2;INGENIEUR;2021;Actif;1;23
STU00974;Fatna Hassani;F         ;0011-05-26;CI2;INGENIEUR;2021;Actif;1;24
STU00975;Kenza El Idrissi;F         ;0030-02-24;CI2;INGENIEUR;2021;Actif;1;23
STU00976;Noureddine El Kadiri;M         ;0021-07-26;CI2;INGENIEUR;2021;Actif;1;24
STU00977;Ikram Casaoui;M         ;0032-10-23;CI2;INGENIEUR;2021;Actif;1;23
STU00978;Aylal Daoudi;M         ;0015-12-24;CI2;INGENIEUR;2021;Actif;1;24
STU00979;Hassan Yacoubi;M         ;0013-01-23;CI2;INGENIEUR;2021;Actif;1;23
STU00980;Tanirt Maarofi;F         ;0006-06-26;CI2;INGENIEUR;2021;Actif;1;24
STU00981;Ismail Zitouni;M         ;0022-04-26;CI2;INGENIEUR;2021;Actif;1;23
STU00982;Hamza Slaoui;M         ;0009-02-23;CI2;INGENIEUR;2021;Actif;1;24
STU00983;Jamal Tabbakh;M         ;0020-09-23;CI2;INGENIEUR;2021;Actif;1;23
STU00984;Safae Abdessamad;F         ;0009-06-25;CI2;INGENIEUR;2021;Actif;1;24
STU00985;Hassan Bouazza;M         ;0031-11-24;CI2;INGENIEUR;2021;Actif;1;23
STU00986;Houda Jaidi;F         ;0009-07-26;CI2;INGENIEUR;2021;Actif;1;24
STU00987;Mohamed Ben Salah;M         ;0027-04-26;CI2;INGENIEUR;2021;Actif;1;23
STU00988;Jugurtha Hafidi;M         ;0026-01-24;CI2;INGENIEUR;2021;Actif;1;24
STU00989;Nezha El Alami;F         ;0032-11-23;CI2;INGENIEUR;2021;Actif;1;23
STU00990;Sara El Kadiri;F         ;0018-12-24;CI2;INGENIEUR;2021;Actif;1;24
STU00991;Soukaina Tahiri;F         ;0034-05-26;CI2;INGENIEUR;2021;Actif;1;23
STU00992;Fatima-Zahra Amrani;F         ;0032-04-25;CI2;INGENIEUR;2021;Actif;1;24
STU00993;Ismail Ben Youssef;M         ;0030-05-26;CI2;INGENIEUR;2021;Actif;1;23
STU00994;Ayoub El Idrissi;M         ;0024-12-23;CI2;INGENIEUR;2021;Actif;1;24
STU00995;Fatima-Zahra Zerhouni;F         ;0021-04-25;CI2;INGENIEUR;2021;Actif;1;23
STU00996;Jaouad Zouiten;M         ;0025-11-24;CI2;INGENIEUR;2021;Actif;1;24
STU00997;Yacine Guedira;M         ;0021-08-24;CI2;INGENIEUR;2021;Actif;1;23
STU00998;Karima Zeroual;F         ;0008-01-24;CI2;INGENIEUR;2021;Actif;1;24
STU00999;Hicham Zakkar;M         ;0006-11-24;CI2;INGENIEUR;2021;Actif;1;23
STU01000;Said Bouhali;M         ;0023-02-24;CI2;INGENIEUR;2021;Actif;1;24
STU01001;Fayçal Jennane;M         ;0014-05-26;CI2;INGENIEUR;2021;Actif;1;23
STU01002;Tazerwalt Jennane;F         ;0027-04-26;CI2;INGENIEUR;2021;Actif;1;24
STU01003;Wafaa Zaidi;F         ;0008-03-25;CI2;INGENIEUR;2021;Actif;1;23
STU01004;Najib Ait Ali;M         ;0034-02-24;CI2;INGENIEUR;2021;Actif;1;24
STU01005;Noura Boulaich;F         ;0008-08-23;CI2;INGENIEUR;2021;Actif;1;23
STU01006;Tamurt Soussi;F         ;0014-11-24;CI2;INGENIEUR;2021;Actif;1;24
STU01007;Nasir Tetuani;M         ;0027-02-24;CI2;INGENIEUR;2021;Actif;1;23
STU01008;Asma Znagui;F         ;0008-09-23;CI2;INGENIEUR;2021;Actif;1;24
STU01009;Ilham Yazidi;F         ;0021-03-25;CI2;INGENIEUR;2021;Actif;1;23
STU01010;Munir Abdelkarim;M         ;0009-11-24;CI2;INGENIEUR;2021;Actif;1;24
STU01011;Rayhana Zakkar;F         ;0009-06-25;CI2;INGENIEUR;2021;Actif;1;23
STU01012;Chaimae Sabri;F         ;0024-02-24;CI2;INGENIEUR;2021;Actif;1;24
STU01013;Hamza Tijani;M         ;0026-03-26;CI2;INGENIEUR;2021;Actif;1;23
STU01014;Oumaima Zarouali;F         ;0026-09-24;CI2;INGENIEUR;2021;Actif;1;24
STU01015;Tissila Semlali;F         ;0032-06-25;CI2;INGENIEUR;2021;Actif;1;23
STU01016;Idriss Azoulay;M         ;0031-02-24;CI2;INGENIEUR;2021;Actif;1;24
STU01017;Mouna Zemmouri;F         ;0028-11-23;CI2;INGENIEUR;2021;Actif;1;23
STU01018;Karima El Mansouri;F         ;0014-04-26;CI2;INGENIEUR;2021;Actif;1;24
STU01019;Aksil Hajjaj;M         ;0032-04-25;CI2;INGENIEUR;2021;Actif;1;23
STU01020;Afaf Nejjar;F         ;0028-11-23;CI2;INGENIEUR;2021;Actif;1;24
STU01021;Hassan Ait Brahim;M         ;0011-01-24;CI2;INGENIEUR;2021;Actif;2;29
STU01022;Halima Senhaji;F         ;0013-03-25;CI2;INGENIEUR;2021;Actif;2;30
STU01023;Bilal Lamrani;M         ;0020-09-23;CI2;INGENIEUR;2021;Actif;2;29
STU01024;Abdellatif Bouhali;M         ;0030-07-27;CI2;INGENIEUR;2021;Actif;2;30
STU01025;Amina Sabbagh;F         ;0025-04-25;CI2;INGENIEUR;2021;Actif;2;29
STU01026;Elias Abdellatif;M         ;0028-01-24;CI2;INGENIEUR;2021;Actif;2;30
STU01027;Munir Benali;M         ;0030-02-24;CI2;INGENIEUR;2021;Actif;2;29
STU01028;Adil Abderrahim;M         ;0022-03-26;CI2;INGENIEUR;2021;Actif;2;30
STU01029;Zakariya Zouheir;M         ;0029-08-24;CI2;INGENIEUR;2021;Actif;2;29
STU01030;Khalid Ouazzani;M         ;0026-04-26;CI2;INGENIEUR;2021;Actif;2;30
STU01031;Nora Tahiri;F         ;0025-12-24;CI2;INGENIEUR;2021;Actif;2;29
STU01032;Mounir Hamdaoui;M         ;0015-11-24;CI2;INGENIEUR;2021;Actif;2;30
STU01033;Aicha Ben Hassan;F         ;0019-08-24;CI2;INGENIEUR;2021;Actif;2;29
STU01034;Lalla Chorfi;F         ;0034-02-24;CI2;INGENIEUR;2021;Actif;2;30
STU01035;Mouna Ibrahimi;F         ;0027-02-24;CI2;INGENIEUR;2021;Actif;2;29
STU01036;Ilyas Tangaoui;M         ;0029-03-25;CI2;INGENIEUR;2021;Actif;2;30
STU01037;Kaoutar Mazigh;F         ;0011-04-26;CI2;INGENIEUR;2021;Actif;2;29
STU01038;Nasir Sekkat;M         ;0027-05-26;CI2;INGENIEUR;2021;Actif;2;30
STU01039;Marwa El Kadiri;F         ;0023-11-24;CI2;INGENIEUR;2021;Actif;2;29
STU01040;Basma Zitouni;F         ;0029-04-25;CI2;INGENIEUR;2021;Actif;2;30
STU01041;Joumana Laghzaoui;F         ;0016-02-24;CI2;INGENIEUR;2021;Actif;2;29
STU01042;Aicha Idrissi;F         ;0010-02-24;CI2;INGENIEUR;2021;Actif;2;30
STU01043;Massinissa Ben Othman;M         ;0027-06-26;CI2;INGENIEUR;2021;Actif;2;29
STU01044;Ilyas Chaouani;M         ;0015-08-24;CI2;INGENIEUR;2021;Actif;2;30
STU01045;Soraya Bennani;F         ;0032-05-25;CI2;INGENIEUR;2021;Actif;2;29
STU01046;Rim Mabrouki;F         ;0008-02-24;CI2;INGENIEUR;2021;Actif;2;30
STU01047;Malak Abdellatif;F         ;0025-07-26;CI2;INGENIEUR;2021;Actif;2;29
STU01048;Anouar Wazzani;M         ;0019-02-24;CI2;INGENIEUR;2021;Actif;2;30
STU01049;Rachid Tahri;M         ;0016-05-25;CI2;INGENIEUR;2021;Actif;2;29
STU01050;Massinissa Ouazzani;M         ;0031-12-24;CI2;INGENIEUR;2021;Actif;2;30
STU01051;Afaf Chakir;F         ;0029-06-25;CI2;INGENIEUR;2021;Actif;2;29
STU01052;Ines Kabbouri;F         ;0033-01-23;CI2;INGENIEUR;2021;Actif;2;30
STU01053;Mahdi Daoudi;M         ;0027-05-26;CI2;INGENIEUR;2021;Actif;2;29
STU01054;Salwa Essaidi;F         ;0030-02-24;CI2;INGENIEUR;2021;Actif;2;30
STU01055;Faouzi Filali;M         ;0015-09-24;CI2;INGENIEUR;2021;Actif;2;29
STU01056;Maryam Benslimane;F         ;0011-07-27;CI2;INGENIEUR;2021;Actif;2;30
STU01057;Abdesselam Moussaoui;M         ;0018-07-27;CI2;INGENIEUR;2021;Actif;2;29
STU01058;Badr Azergui;M         ;0015-02-24;CI2;INGENIEUR;2021;Actif;2;30
STU01059;Ayoub Zoulikha;M         ;0006-10-24;CI2;INGENIEUR;2021;Actif;2;29
STU01060;Loubna Derraz;F         ;0007-08-24;CI2;INGENIEUR;2021;Actif;2;30
STU01061;Massin Ezzahiri;M         ;0030-06-26;CI2;INGENIEUR;2021;Actif;2;29
STU01062;Nabila Tijani;F         ;0024-03-25;CI2;INGENIEUR;2021;Actif;2;30
STU01063;Latifa Tahri;F         ;0017-05-25;CI2;INGENIEUR;2021;Actif;2;29
STU01064;Zakaria Nejjar;M         ;0031-07-27;CI2;INGENIEUR;2021;Actif;2;30
STU01065;Anouar Touhami;M         ;0019-02-24;CI2;INGENIEUR;2021;Actif;2;29
STU01066;Anir Meknassi;M         ;0027-09-24;CI2;INGENIEUR;2021;Actif;2;30
STU01067;Tanirt Cherif;F         ;0012-10-23;CI2;INGENIEUR;2021;Actif;2;29
STU01068;Amal Mabrouki;F         ;0007-04-26;CI2;INGENIEUR;2021;Actif;2;30
STU01069;Said Mazigh;M         ;0014-01-24;CI2;INGENIEUR;2021;Actif;2;29
STU01070;Hassan Benslimane;M         ;0018-11-24;CI2;INGENIEUR;2021;Actif;2;30
STU01071;Syphax Senhaji;M         ;0030-02-24;CI2;INGENIEUR;2021;Actif;2;29
STU01072;Salma Nadir;F         ;0022-11-24;CI2;INGENIEUR;2021;Actif;2;30
STU01073;Nabila Berrada;F         ;0026-10-24;CI2;INGENIEUR;2021;Actif;2;29
STU01074;Massin Moussaoui;M         ;0009-07-26;CI2;INGENIEUR;2021;Actif;2;30
STU01075;Elias Sadiki;M         ;0007-02-24;CI2;INGENIEUR;2021;Actif;2;29
STU01076;Othmane Balafrej;M         ;0031-04-26;CI2;INGENIEUR;2021;Actif;2;30
STU01077;Yacine Erraji;M         ;0012-07-26;CI2;INGENIEUR;2021;Actif;2;29
STU01078;Hasna Znagui;F         ;0029-07-26;CI2;INGENIEUR;2021;Actif;2;30
STU01079;Omar Abderrahmane;M         ;0017-05-25;CI2;INGENIEUR;2021;Actif;2;29
STU01080;Hamza Kettani;M         ;0011-06-26;CI2;INGENIEUR;2021;Actif;2;30
STU01081;Amal Kettani;F         ;0033-03-25;CI2;INGENIEUR;2021;Actif;3;35
STU01082;Hicham Khalfi;M         ;0020-12-23;CI2;INGENIEUR;2021;Actif;3;36
STU01083;Ikram Akdim;F         ;0018-06-26;CI2;INGENIEUR;2021;Actif;3;35
STU01084;Wissam Benali;M         ;0030-04-26;CI2;INGENIEUR;2021;Actif;3;36
STU01085;Chakib Karim;M         ;0008-03-25;CI2;INGENIEUR;2021;Actif;3;35
STU01086;Aylal Boutarbouch;M         ;0015-07-27;CI2;INGENIEUR;2021;Actif;3;36
STU01087;Dalila El Ghali;F         ;0030-10-24;CI2;INGENIEUR;2021;Actif;3;35
STU01088;Tayri Hamdaoui;F         ;0007-04-26;CI2;INGENIEUR;2021;Actif;3;36
STU01089;Aya Raissouni;F         ;0010-09-24;CI2;INGENIEUR;2021;Actif;3;35
STU01090;Zhor Wakrim;F         ;0016-02-24;CI2;INGENIEUR;2021;Actif;3;36
STU01091;Tarik Belkadi;M         ;0027-05-26;CI2;INGENIEUR;2021;Actif;3;35
STU01092;Aisha Zahraoui;F         ;0011-02-24;CI2;INGENIEUR;2021;Actif;3;36
STU01093;Hassan Benali;M         ;0026-03-26;CI2;INGENIEUR;2021;Actif;3;35
STU01094;Sabah Yacoubi;F         ;0015-07-27;CI2;INGENIEUR;2021;Actif;3;36
STU01095;Anouar Jaidi;M         ;0018-05-26;CI2;INGENIEUR;2021;Actif;3;35
STU01096;Salah Wazzani;M         ;0011-02-24;CI2;INGENIEUR;2021;Actif;3;36
STU01097;Zakaria Meknassi;M         ;0033-03-25;CI2;INGENIEUR;2021;Actif;3;35
STU01098;Hiba El Kadiri;F         ;0027-08-24;CI2;INGENIEUR;2021;Actif;3;36
STU01099;Chakib Yacoubi;M         ;0027-01-24;CI2;INGENIEUR;2021;Actif;3;35
STU01100;Soufiane Balafrej;M         ;0014-07-27;CI2;INGENIEUR;2021;Actif;3;36
STU01101;Ilyas Filali;M         ;0022-03-26;CI2;INGENIEUR;2021;Actif;3;35
STU01102;Kahina Ben Moussa;F         ;0027-04-26;CI2;INGENIEUR;2021;Actif;3;36
STU01103;Tariq Amraoui;M         ;0009-03-25;CI2;INGENIEUR;2021;Actif;3;35
STU01104;Amazigh Boujemaa;M         ;0017-01-23;CI2;INGENIEUR;2021;Actif;3;36
STU01105;Leila Zoulikha;F         ;0024-08-23;CI2;INGENIEUR;2021;Actif;3;35
STU01106;Aicha Akdim;F         ;0011-12-24;CI2;INGENIEUR;2021;Actif;3;36
STU01107;Amazigh Riffi;M         ;0028-09-23;CI2;INGENIEUR;2021;Actif;3;35
STU01108;Widad Cherif;F         ;0027-08-24;CI2;INGENIEUR;2021;Actif;3;36
STU01109;Mina Abdessamad;F         ;0018-01-24;CI2;INGENIEUR;2021;Actif;3;35
STU01110;Nabila Zahraoui;F         ;0011-07-27;CI2;INGENIEUR;2021;Actif;3;36
STU01111;Mounir Ben Salah;M         ;0013-02-23;CI2;INGENIEUR;2021;Actif;3;35
STU01112;Nezha Makkaoui;F         ;0029-07-26;CI2;INGENIEUR;2021;Actif;3;36
STU01113;Ali Boutaleb;M         ;0007-04-26;CI2;INGENIEUR;2021;Actif;3;35
STU01114;Soundous Essalhi;F         ;0007-09-24;CI2;INGENIEUR;2021;Actif;3;36
STU01115;Saida Sekkat;F         ;0027-01-24;CI2;INGENIEUR;2021;Actif;3;35
STU01116;Badis Lamrani;M         ;0030-09-24;CI2;INGENIEUR;2021;Actif;3;36
STU01117;Rahma Abdessamad;F         ;0023-02-24;CI2;INGENIEUR;2021;Actif;3;35
STU01118;Rida Semlali;M         ;0007-02-24;CI2;INGENIEUR;2021;Actif;3;36
STU01119;Jaouad Bensmail;M         ;0030-08-24;CI2;INGENIEUR;2021;Actif;3;35
STU01120;Haitham Ait Ali;M         ;0024-08-23;CI2;INGENIEUR;2021;Actif;3;36
STU01121;Abdesselam Hadifi;M         ;0018-01-24;CI2;INGENIEUR;2021;Actif;3;35
STU01122;Walid Mountassir;M         ;0014-01-24;CI2;INGENIEUR;2021;Actif;3;36
STU01123;Hicham Tanjaoui;M         ;0007-09-24;CI2;INGENIEUR;2021;Actif;3;35
STU01124;Samir Tijani;M         ;0018-11-24;CI2;INGENIEUR;2021;Actif;3;36
STU01125;Kawtar Berrada;F         ;0026-06-26;CI2;INGENIEUR;2021;Actif;3;35
STU01126;Halima Daoudi;F         ;0027-02-24;CI2;INGENIEUR;2021;Actif;3;36
STU01127;Kenza Jaidi;F         ;0024-10-23;CI2;INGENIEUR;2021;Actif;3;35
STU01128;Massinissa Zakkar;M         ;0017-12-24;CI2;INGENIEUR;2021;Actif;3;36
STU01129;Samir Zayani;M         ;0013-12-24;CI2;INGENIEUR;2021;Actif;3;35
STU01130;Kahina Znagui;F         ;0021-11-24;CI2;INGENIEUR;2021;Actif;3;36
STU01131;Dalila Benali;F         ;0011-02-24;CI2;INGENIEUR;2021;Actif;3;35
STU01132;Lina Agadiri;F         ;0022-07-27;CI2;INGENIEUR;2021;Actif;3;36
STU01133;Dounia Ben Slimane;F         ;0011-08-24;CI2;INGENIEUR;2021;Actif;3;35
STU01134;Dalila Elmalki;F         ;0027-07-27;CI2;INGENIEUR;2021;Actif;3;36
STU01135;Anouar Zahiri;M         ;0029-11-24;CI2;INGENIEUR;2021;Actif;3;35
STU01136;Marouane Bargach;M         ;0022-01-24;CI2;INGENIEUR;2021;Actif;3;36
STU01137;Ghali Ait Ahmed;M         ;0033-04-25;CI2;INGENIEUR;2021;Actif;3;35
STU01138;Khadija Sahraoui;F         ;0010-06-26;CI2;INGENIEUR;2021;Actif;3;36
STU01139;Abdelilah Qassimi;M         ;0008-02-24;CI2;INGENIEUR;2021;Actif;3;35
STU01140;Karim Ait Brahim;M         ;0011-10-24;CI2;INGENIEUR;2021;Actif;3;36
STU01141;Chadia Zekri;F         ;0007-04-26;CI2;INGENIEUR;2021;Actif;4;41
STU01142;Naima Slaoui;F         ;0026-01-24;CI2;INGENIEUR;2021;Actif;4;42
STU01143;Mina Ait Youssef;F         ;0032-09-23;CI2;INGENIEUR;2021;Actif;4;41
STU01144;Chadia Ben Amor;F         ;0033-03-25;CI2;INGENIEUR;2021;Actif;4;42
STU01145;Kamal Zemmouri;M         ;0015-02-24;CI2;INGENIEUR;2021;Actif;4;41
STU01146;Abdelmajid Bensmail;M         ;0020-11-23;CI2;INGENIEUR;2021;Actif;4;42
STU01147;Hakim Sbihi;M         ;0010-12-24;CI2;INGENIEUR;2021;Actif;4;41
STU01148;Ali Casaoui;M         ;0034-02-24;CI2;INGENIEUR;2021;Actif;4;42
STU01149;Hafida Ben Slimane;F         ;0010-03-26;CI2;INGENIEUR;2021;Actif;4;41
STU01150;Malek Jabbari;M         ;0008-03-25;CI2;INGENIEUR;2021;Actif;4;42
STU01151;Hamza Bouizgarne;M         ;0011-04-26;CI2;INGENIEUR;2021;Actif;4;41
STU01152;Faouzi Belkadi;M         ;0020-04-25;CI2;INGENIEUR;2021;Actif;4;42
STU01153;Tiwizi Berrada;F         ;0023-05-26;CI2;INGENIEUR;2021;Actif;4;41
STU01154;Laila Yazidi;F         ;0032-01-24;CI2;INGENIEUR;2021;Actif;4;42
STU01155;Tazerwalt Essaidi;F         ;0031-05-26;CI2;INGENIEUR;2021;Actif;4;41
STU01156;Badr Ben Hassan;M         ;0021-10-24;CI2;INGENIEUR;2021;Actif;4;42
STU01157;Rachid Amraoui;M         ;0024-03-25;CI2;INGENIEUR;2021;Actif;4;41
STU01158;Rajae Ait Lahcen;F         ;0028-06-25;CI2;INGENIEUR;2021;Actif;4;42
STU01159;Driss Nejjar;M         ;0022-07-27;CI2;INGENIEUR;2021;Actif;4;41
STU01160;Massinissa Zakkar;M         ;0028-09-23;CI2;INGENIEUR;2021;Actif;4;42
STU01161;Chaimae Cherif;F         ;0010-07-27;CI2;INGENIEUR;2021;Actif;4;41
STU01162;Hayat Zoulikha;F         ;0014-10-24;CI2;INGENIEUR;2021;Actif;4;42
STU01163;Amira Semlali;F         ;0015-03-26;CI2;INGENIEUR;2021;Actif;4;41
STU01164;Salwa Rbati;F         ;0023-12-24;CI2;INGENIEUR;2021;Actif;4;42
STU01165;Maryam Tanjaoui;F         ;0024-02-24;CI2;INGENIEUR;2021;Actif;4;41
